Date;Récépissé;Remettant;Code agence entrée;Agence gestion;Agence sortie;Code produit;Destinataire;Pays;CP;Ville;N. UM;N. Palette;Poids;C.R.;Encaissement;Date encaissement;Solde;Paiement;Chèque paiement
21/12/2020;37623;4578 - BIOLENS;1;1;114;ECR;CONFORT OPTIQUE;MA;14000;KENITRA;1;0;2;300;300;22/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
21/12/2020;37622;4578 - BIOLENS;1;1;35;ECR;OPTIQUE KARIM;MA;63300;BERKANE;1;0;2;764.4;764.4;22/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
21/12/2020;37610;4578 - BIOLENS;1;1;21;ECR;CENTRE ACCOUSTIQUE OPTIQUE;MA;60000;OUJDA;1;0;2;780;780;22/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
21/12/2020;37581;4578 - BIOLENS;1;1;27;ECR;Dr DRIOUECH Hind;MA;90000;TANGER;1;0;2;1 400.00;1400;22/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
21/12/2020;37573;4578 - BIOLENS;1;1;2;ECR;Pr ZADNASS Abdellah;MA;80000;AGADIR;1;0;2;1 421.00;1421;22/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
21/12/2020;37571;4578 - BIOLENS;1;1;17;ECR;OPTIQUE ATTAIBI;MA;62000;NADOR;1;0;2;578.2;578.2;23/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
19/12/2020;37649;4578 - BIOLENS;1;1;35;ECR;OPTIQUE KARIM;MA;63300;BERKANE;1;0;2;500;500;22/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
18/12/2020;37556;4578 - BIOLENS;1;1;2;ECR;OPTOCALIA;MA;80000;AGADIR;1;0;2;300;300;21/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
18/12/2020;37554;4578 - BIOLENS;1;1;72;ECR;NAJEM OPTIQUE;MA;70000;LAAYOUNE;1;0;2;300;300;21/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
18/12/2020;37548;4578 - BIOLENS;1;1;2;ECR;OPTIQUE  MARWA;MA;80000;AGADIR;1;0;2;300;300;21/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
18/12/2020;37541;4578 - BIOLENS;1;1;104;ECR;CLINIQUE DES LUNETTES (TAROUDANT°;MA;83000;TAROUDANNT;1;0;2;382.2;382.2;21/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
17/12/2020;37616;4578 - BIOLENS;1;1;15;ECR;"CABINET D""""OPHTAMOLOGIE";MA;40000;MARRAKECH;1;0;2;4 165.00;4165;24/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
16/12/2020;37590;4578 - BIOLENS;1;1;59;ECR;IZRY OPTIQUE OUED ZEM;MA;25350;OUED ZEM;1;0;2;340;340;19/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
16/12/2020;37514;4578 - BIOLENS;1;1;21;ECR;ORIENT OPTIQUE;MA;60000;OUJDA;1;0;2;300;300;22/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
12/12/2020;37445;4578 - BIOLENS;1;1;23;ECR;OPTIMONDE;MA;46000;SAFI;1;0;2;300;300;23/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
07/12/2020;37234;4578 - BIOLENS;1;1;2;ECR;"REGARD""""OPTIC";MA;86150;AIT MELLOUL;1;0;2;475;475;08/12/2020;05/01/2021;30/12/2020 // Réf: 224712;V20201900
25/12/2020;1010725123;4695 - ABOUD NEGOCE S.A.R.L;27;1;1-299;ECR;OPTIQUE OUHOUD;MA;26100;BERRECHID;1;0;2.5;267;267;26/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
25/12/2020;1010725114;4695 - ABOUD NEGOCE S.A.R.L;27;1;21;ECR;FREE OPTIQUE;MA;60000;OUJDA;1;0;2.5;285;285;26/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
25/12/2020;1010725112;4695 - ABOUD NEGOCE S.A.R.L;27;1;21;ECR;OPTIQUE CHENNOUFI;MA;60000;OUJDA;1;0;2.5;275;275;26/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
25/12/2020;1010725111;4695 - ABOUD NEGOCE S.A.R.L;27;1;13;ECR;NOUR OPTIQUE;MA;30000;FES;1;0;2.5;285;285;26/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
25/12/2020;1010725115;4695 - ABOUD NEGOCE S.A.R.L;27;1;290;ECR;EL HAMIDI OPTIQUE;MA;85000;TIZNIT;1;0;2.5;654;654;26/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
25/12/2020;1010725119;4695 - ABOUD NEGOCE S.A.R.L;27;1;16;ECR;CEULANI OPTIQUE;MA;50010;MEKNES;1;0;2.5;265;265;26/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
24/12/2020;1010725171;4695 - ABOUD NEGOCE S.A.R.L;27;1;1-299;ECR;OPTIQUE OUHOUD;MA;26100;BERRECHID;1;0;2.5;267;267;25/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
24/12/2020;1010725177;4695 - ABOUD NEGOCE S.A.R.L;27;1;13;ECR;A METYST VISION;MA;30070;FES;1;0;2.5;465;465;25/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
24/12/2020;1010725176;4695 - ABOUD NEGOCE S.A.R.L;27;1;17;ECR;OPTIQUE EL ABOUSSI;MA;62000;NADOR;1;0;2.5;237;237;25/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
24/12/2020;1010725164;4695 - ABOUD NEGOCE S.A.R.L;27;1;1-299;ECR;CHAOUIA OPTIQUE;MA;26100;BERRECHID;1;0;2.5;480;480;25/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
24/12/2020;1010725165;4695 - ABOUD NEGOCE S.A.R.L;27;1;21;ECR;ABDOU OPTIC;MA;60000;OUJDA;1;0;2.5;285;285;25/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
24/12/2020;1010725156;4695 - ABOUD NEGOCE S.A.R.L;27;1;18;ECR;OPTIQUE NAKHIL GALAXY;MA;45000;OUARZAZATE;1;0;2.5;237;237;26/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
24/12/2020;1010725158;4695 - ABOUD NEGOCE S.A.R.L;27;1;21;ECR;MSAAD ISMAILIA OUJDA;MA;60000;OUJDA;1;0;2.5;285;285;26/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
24/12/2020;1010725159;4695 - ABOUD NEGOCE S.A.R.L;27;1;23;ECR;EL WAFI VISION;MA;46000;SAFI;1;0;2.5;267;267;26/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
24/12/2020;1010725161;4695 - ABOUD NEGOCE S.A.R.L;27;1;114;ECR;HORIZON OPTIQUE;MA;14000;KENITRA;1;0;2.5;160;160;25/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
23/12/2020;1010725107;4695 - ABOUD NEGOCE S.A.R.L;27;1;16;ECR;OPTIQUE EZZAHIR;MA;50010;MEKNES;1;0;2.5;285;285;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
23/12/2020;1010725101;4695 - ABOUD NEGOCE S.A.R.L;27;1;16;ECR;ISMAILI OPTIQUE;MA;50050;MEKNES;1;0;2.5;267;267;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
23/12/2020;1010725105;4695 - ABOUD NEGOCE S.A.R.L;27;1;114;ECR;HORIZON OPTIQUE;MA;14000;KENITRA;1;0;2.5;680;680;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
23/12/2020;1010725096;4695 - ABOUD NEGOCE S.A.R.L;27;1;114;ECR;STARLI OPTIQUE;MA;14000;KENITRA;1;0;2.5;265;265;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
23/12/2020;1010725151;4695 - ABOUD NEGOCE S.A.R.L;27;1;114;ECR;IMRAN OPTIQUE;MA;14000;KENITRA;1;0;2.5;255;255;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
23/12/2020;1010725152;4695 - ABOUD NEGOCE S.A.R.L;27;1;16;ECR;ZOHIR OPTIQUE;MA;50020;MEKNES;1;0;2.5;265;265;26/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
23/12/2020;1010725092;4695 - ABOUD NEGOCE S.A.R.L;27;1;16;ECR;DIA PASON;MA;50010;MEKNES;1;0;2.5;324.5;324.5;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
23/12/2020;1010725097;4695 - ABOUD NEGOCE S.A.R.L;27;1;21;ECR;LENS OPTIQUE;MA;60000;OUJDA;1;0;2.5;285;285;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
23/12/2020;1010725098;4695 - ABOUD NEGOCE S.A.R.L;27;1;78;ECR;OPTIQUE SOULAIMANE;MA;24000;EL JADIDA;1;0;2.5;137;137;25/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
23/12/2020;1010725104;4695 - ABOUD NEGOCE S.A.R.L;27;1;1-299;ECR;OPTINOBLE;MA;28800;MOHAMMEDIA;1;0;2.5;285;285;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
23/12/2020;1010725109;4695 - ABOUD NEGOCE S.A.R.L;27;1;1-299;ECR;OPTIC IBN KHALDON;MA;26100;BERRECHID;1;0;2.5;267;267;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
22/12/2020;1010725090;4695 - ABOUD NEGOCE S.A.R.L;27;1;8;ECR;ANNOUR OPTIQUE;MA;32000;AL HOCEIMA;1;0;2.5;185;185;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
22/12/2020;1010725084;4695 - ABOUD NEGOCE S.A.R.L;27;1;1-299;ECR;OPTINOBLE;MA;28800;MOHAMMEDIA;1;0;2.5;265;265;23/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
22/12/2020;1010725085;4695 - ABOUD NEGOCE S.A.R.L;27;1;16;ECR;ISMAILIA OPTIQUE;MA;50010;MEKNES;1;0;2.5;740;740;23/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
22/12/2020;1010725081;4695 - ABOUD NEGOCE S.A.R.L;27;1;4;ECR;HIBTI OPTIQUE;MA;23000;BENI MELLAL;1;0;2.5;645;645;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
22/12/2020;1010725082;4695 - ABOUD NEGOCE S.A.R.L;27;1;78;ECR;STYLE DE VUE;MA;24000;EL JADIDA;1;0;2.5;267;267;23/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
22/12/2020;1010725083;4695 - ABOUD NEGOCE S.A.R.L;27;1;21;ECR;CHAHD OPTIQUE;MA;60000;OUJDA;1;0;2.5;275;275;23/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
22/12/2020;1010725071;4695 - ABOUD NEGOCE S.A.R.L;27;1;64;ECR;OPTIQUE EL ANDALOUS;MA;15400;TIFLET;1;0;2.5;257;257;23/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
22/12/2020;1010725069;4695 - ABOUD NEGOCE S.A.R.L;27;1;10;ECR;BELABED OPTIQUE;MA;54350;MIDELT;1;0;2.5;267;267;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
22/12/2020;10140725070;4695 - ABOUD NEGOCE S.A.R.L;27;1;50;ECR;ANAS OPTIQUE;MA;25000;KHOURIBGA;1;0;2.5;52;52;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
22/12/2020;1010725050;4695 - ABOUD NEGOCE S.A.R.L;27;1;114;ECR;CONFORT OPTIQUE;MA;14000;KENITRA;1;0;2.5;507;507;25/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
22/12/2020;1010725074;4695 - ABOUD NEGOCE S.A.R.L;27;1;1-299;ECR;OPTIQUE OUHOUD;MA;26100;BERRECHID;1;0;2.5;480;480;23/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
22/12/2020;1010725076;4695 - ABOUD NEGOCE S.A.R.L;27;1;21;ECR;OPTIQUE CHENNOUFI;MA;60000;OUJDA;1;0;2.5;487;487;23/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
22/12/2020;1010725075;4695 - ABOUD NEGOCE S.A.R.L;27;1;79;ECR;EL HILALI OPTIQUE;MA;44000;ESSAOUIRA;1;0;2.5;285;285;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
22/12/2020;1010725036;4695 - ABOUD NEGOCE S.A.R.L;27;1;16;ECR;OPTIQUE ABOU EL MAKARIM;MA;50000;MEKNES;1;0;1.2;265;265;23/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
21/12/2020;1010725048;4695 - ABOUD NEGOCE S.A.R.L;27;1;16;ECR;VISUALIS OPTIQUE;MA;50010;MEKNES;1;0;2.5;374.5;374.5;23/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
21/12/2020;1010725045;4695 - ABOUD NEGOCE S.A.R.L;27;1;16;ECR;ISMAILIA OPTIQUE;MA;50020;MEKNES;1;0;2.5;267;267;22/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
21/12/2020;1010725044;4695 - ABOUD NEGOCE S.A.R.L;27;1;21;ECR;OPTICAL OPHTALMIC;MA;60000;OUJDA;1;0;2.5;817.5;817.5;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
21/12/2020;1010725043;4695 - ABOUD NEGOCE S.A.R.L;27;1;13;ECR;TAOUSSI LENS;MA;30000;FES;1;0;2.5;275;275;22/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
21/12/2020;1010725042;4695 - ABOUD NEGOCE S.A.R.L;27;1;114;ECR;CHEDADI OPTIQUE;MA;14000;KENITRA;1;0;2.5;285;285;22/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
21/12/2020;1010725038;4695 - ABOUD NEGOCE S.A.R.L;27;1;13;ECR;FATIMA ZAHRA;MA;30070;FES;1;0;2.5;275;275;22/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
21/12/2020;1010725039;4695 - ABOUD NEGOCE S.A.R.L;27;1;13;ECR;AU CHAMPS D OPTIQUE;MA;30070;FES;1;0;2.5;285;285;22/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
21/12/2020;1010725028;4695 - ABOUD NEGOCE S.A.R.L;27;1;23;ECR;OPTIQUE MONSIF;MA;46000;SAFI;1;0;2.5;267;267;23/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
21/12/2020;10140725027;4695 - ABOUD NEGOCE S.A.R.L;27;1;13;ECR;GENERATION OPTIQUE;MA;30080;FES;1;0;2.5;477;477;22/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
21/12/2020;1010725032;4695 - ABOUD NEGOCE S.A.R.L;27;1;13;ECR;ASA OPTIQUE;MA;30070;FES;1;0;2.5;275;275;22/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
21/12/2020;1010725029;4695 - ABOUD NEGOCE S.A.R.L;27;1;114;ECR;GRANDE OPTIQUE;MA;14000;KENITRA;1;0;2.5;255;255;22/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
21/12/2020;1010725035;4695 - ABOUD NEGOCE S.A.R.L;27;1;114;ECR;HORIZON OPTIQUE;MA;14000;KENITRA;1;0;2.5;285;285;22/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
19/12/2020;1010725026;4695 - ABOUD NEGOCE S.A.R.L;27;1;72;ECR;SLIMANE OPTIQUE;MA;70000;LAAYOUNE;1;0;1.5;267;267;21/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
19/12/2020;1010725025;4695 - ABOUD NEGOCE S.A.R.L;27;1;16;ECR;OPTIQUE AUDIGIER;MA;50000;MEKNES;1;0;1.2;265;265;22/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
19/12/2020;1010725023;4695 - ABOUD NEGOCE S.A.R.L;27;1;23;ECR;OPTIMODE;MA;46000;SAFI;1;0;1.2;257;257;23/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
19/12/2020;1010725022;4695 - ABOUD NEGOCE S.A.R.L;27;1;40;ECR;JAMAL OPTIQUE;MA;43000;EL KELAA DES SRAGHNA;1;0;1.2;267;267;23/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
18/12/2020;1010725056;4695 - ABOUD NEGOCE S.A.R.L;27;1;71;ECR;OPTIC ISSA;MA;91000;CHEFCHAOUEN;1;0;1.3;267;267;19/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
18/12/2020;1010725063;4695 - ABOUD NEGOCE S.A.R.L;27;1;114;ECR;CONFORT OPTIC;MA;14000;KENITRA;1;0;1.3;285;285;22/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
18/12/2020;1010725068;4695 - ABOUD NEGOCE S.A.R.L;27;1;72;ECR;SLIMANE OPTIC;MA;70002;LAAYOUNE;1;0;2;237;237;21/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
17/12/2020;1010725001;4695 - ABOUD NEGOCE S.A.R.L;27;1;73;ECR;RIO OPTIC;MA;73000;DAKHLA;1;0;1.3;267;267;19/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
17/12/2020;1010725005;4695 - ABOUD NEGOCE S.A.R.L;27-janv;1;21;ECR;OPTIQUE EL GHAZI;MA;60000;OUJDA;1;0;1.2;555;555;23/12/2020;05/01/2021;30/12/2020 // Réf: 224749;V20201903
16/12/2020;1012577487;4695 - ABOUD NEGOCE S.A.R.L;27;1;4;ECR;PALACE OPTIC;MA;23000;BENI MELLAL;1;0;1.3;345;345;23/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
15/12/2020;1012577458;4695 - ABOUD NEGOCE S.A.R.L;27;1;50;ECR;ANAS OPTIC;MA;25000;KHOURIBGA;1;0;1.3;257;257;18/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
12/12/2020;1010726779;4695 - ABOUD NEGOCE S.A.R.L;27;1;17;ECR;OPTICALES;MA;62000;NADOR;1;0;1.5;3 672.24;3672.24;24/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
08/12/2020;1010726950;4695 - ABOUD NEGOCE S.A.R.L;27;1;50;ECR;EYE SPACE OPTIC;MA;25000;KHOURIBGA;1;0;2;267;267;22/12/2020;05/01/2021;30/12/2020 // Réf: 224743;V20201903
13/11/2020;1010726615;4695 - ABOUD NEGOCE S.A.R.L;27-janv;1;10;ECR;BELABBED OPTIQUE;MA;54350;MIDELT;1;0;1.2;247;247;17/11/2020;05/01/2021;30/12/2020 // Réf: 224749;V20201903
24/07/2020;1012594296;4695 - ABOUD NEGOCE S.A.R.L;27;1;17;ECR;STYLE OPTIQUE;MA;62000;NADOR;1;0;1.3;247;247;28/07/2020;05/01/2021;28/12/2020 // Réf: 224170;V20201890
19/05/2020;1012579166;4695 - ABOUD NEGOCE S.A.R.L;27;1;15;ECR;CENTRE DOPTIQUE SOCOMA;MA;40000;MARRAKECH;1;0;1.3;700;700;23/05/2020;05/01/2021;28/12/2020 // Réf: 224169;V20201890
22/12/2020;1013354531;4702 - ISISPHARMA;1-292;1;13;ECR;PHARMACIE BOUGHAFER;MA;30000;FES;2;0;20;9 568.02;9568.02;24/12/2020;05/01/2021;30/12/2020 // Réf: 224745;V20201903
24/12/2020;4732000471;4732 - DENTAL PROJECT;1;1;114;ECR;DER NAJIM BORAHMA;MA;92150;KSAR EL KEBIR;1;0;5;835;835;25/12/2020;05/01/2021;30/12/2020 // Réf: 224736;V20201903
22/12/2020;4732000460;4732 - DENTAL PROJECT;1;1;78;ECR;DR LAAMIRI SIHAM;MA;24000;EL JADIDA;1;0;5;900;900;23/12/2020;05/01/2021;30/12/2020 // Réf: 224736;V20201903
21/12/2020;4732000459;4732 - DENTAL PROJECT;1;1;28;ECC;DE SOUHAIL LAGHMICH;MA;93000;TETOUAN;1;0;5;1 110.00;1110;22/12/2020;05/01/2021;30/12/2020 // Réf: 224736;V20201903
18/12/2020;4732000450;4732 - DENTAL PROJECT;1;1;2;ECC;DR BOUSSOUAB HINANE;MA;80000;AGADIR;1;0;5;500;500;22/12/2020;05/01/2021;30/12/2020 // Réf: 224736;V20201903
22/12/2020;1013179633;4741 - KEMIPHARM;1;1;16;ECR;PH IBN ROCHD;MA;50000;MEKNES;1;0;1.29;1 209.08;1209.08;23/12/2020;05/01/2021;30/12/2020 // Réf: 224742;V20201903
16/12/2020;1013179617;4741 - KEMIPHARM;1;1;2;ECC;PH AZMANI;MA;83400;SEBT EL GUERDANE;1;0;2;1 006.87;1006.87;24/12/2020;05/01/2021;30/12/2020 // Réf: 224742;V20201903
15/12/2020;1013179615;4741 - KEMIPHARM;1;1;11;ECC;ETTOR;MA;83350;OULAD TEIMA;1;0;2;517.99;517.99;18/12/2020;05/01/2021;30/12/2020 // Réf: 224742;V20201903
27/11/2020;1013179570;4741 - KEMIPHARM;1;1;65;ECR;PHIE AIT AISSA;MA;45800;TINGHIR;1;0;2;1 032.69;1032.69;01/12/2020;05/01/2021;30/12/2020 // Réf: 224742;V20201903
22/12/2020;1013492397;4790 - PAUL HARTMANN;1;1;27;ECC;AL TOPODIUM S ET M;MA;90000;TANGER;1;0;10;3 240.00;3240;24/12/2020;05/01/2021;30/12/2020 // Réf: 224738;V20201903
07/12/2020;1013492351;4790 - PAUL HARTMANN;1;1;22;ECR;ISMAIL TLMSANI;MA;10000;RABAT;1;0;10;810;810;11/12/2020;05/01/2021;30/12/2020 // Réf: 224738;V20201903
24/12/2020;1011894998;4800 - PROVIDENCE MEDICAL;1;1;23;ECR;STE PROPHAR;MA;46000;SAFI;1;0;10;1 175.70;1175.7;25/12/2020;05/01/2021;30/12/2020 // Réf: 224739;V20201903
24/12/2020;1011894999;4800 - PROVIDENCE MEDICAL;1;1;114;ECR;PARA MESKELIL;MA;14200;SIDI SLIMANE;1;0;10;1 879.87;1879.87;25/12/2020;05/01/2021;30/12/2020 // Réf: 224739;V20201903
23/12/2020;1011894996;4800 - PROVIDENCE MEDICAL;1;1;114;ECR;PARA MESKELIL;MA;14200;SIDI SLIMANE;1;0;10;2 436.45;2436.45;24/12/2020;05/01/2021;30/12/2020 // Réf: 224739;V20201903
22/12/2020;1011894995;4800 - PROVIDENCE MEDICAL;1;1;114;ECR;PARA MESKLIL;MA;14200;SIDI SLIMANE;1;0;10;1 158.45;1158.45;23/12/2020;05/01/2021;30/12/2020 // Réf: 224739;V20201903
21/12/2020;1011894994;4800 - PROVIDENCE MEDICAL;1;1;13;ECR;PARA BENSAFF;MA;31000;SEFROU;1;0;10;1 167.78;1167.78;23/12/2020;05/01/2021;30/12/2020 // Réf: 224739;V20201903
21/12/2020;1011894993;4800 - PROVIDENCE MEDICAL;1;1;114;ECR;PARA MESKELIL;MA;14200;SIDI SLIMANE;1;0;10;1 864.40;1864.4;22/12/2020;05/01/2021;30/12/2020 // Réf: 224739;V20201903
01/12/2020;1011894957;4800 - PROVIDENCE MEDICAL;1;1;23;ECR;PARA AYA;MA;46000;SAFI;1;0;10;1 143.42;1143.42;01/12/2020;05/01/2021;30/12/2020 // Réf: 224739;V20201903
02/11/2020;1011893321;4800 - PROVIDENCE MEDICAL;1-299;1;73;ECR;PARA REDA;MA;73000;DAKHLA;1;0;10;3 343.50;3343.5;04/11/2020;05/01/2021;30/12/2020 // Réf: 224750;V20201903
23/12/2020;1013429639;4803 - DAR IBNO EL JAOUZI;1-292;1;15;ECR;FAYCAL ACHAABOUNE;MA;40000;MARRAKECH;1;0;1.25;155;155;24/12/2020;05/01/2021;30/12/2020 // Réf: 224748;V20201903
15/12/2020;1013492140;4822 - NOUR SANTE;1;1;2;ECR;PHIE TIKIOUINE;MA;80650;TIKIOUINE;1;0;2;1 841.96;1841.96;21/12/2020;05/01/2021;30/12/2020 // Réf: 224740;V20201903
23/12/2020;1013454562;4825 - PROOPTICA MAROC;1;1;13;ECR;IRAQI VISION;MA;30000;FES;1;0;10;390;390;24/12/2020;05/01/2021;30/12/2020 // Réf: 224741;V20201903
22/12/2020;1013454560;4825 - PROOPTICA MAROC;1;1;13;ECR;FDILI OP;MA;30000;FES;1;0;5;390;390;23/12/2020;05/01/2021;30/12/2020 // Réf: 224741;V20201903
21/12/2020;1013454559;4825 - PROOPTICA MAROC;1;1;27;ECR;MAISON D OPT;MA;90000;TANGER;1;0;10;660;660;22/12/2020;05/01/2021;30/12/2020 // Réf: 224741;V20201903
17/12/2020;1013454557;4825 - PROOPTICA MAROC;1;1;1-299;ECR;OP RHOUNAIM;MA;20000;CASABLANCA;1;0;10;390;390;23/12/2020;05/01/2021;30/12/2020 // Réf: 224741;V20201903
07/12/2020;1004628038;4825 - PROOPTICA MAROC;1;1;2;ECR;DAKHLA VISION;MA;80000;AGADIR;1;0;5;810;810;08/12/2020;05/01/2021;30/12/2020 // Réf: 224741;V20201903
25/12/2020;1013227681;4855 - NATALYA DISTRIBUTION;1;1;27;ECR;BASMA SERGHINI;MA;90000;TANGER;1;0;10;1 330.00;1330;26/12/2020;05/01/2021;30/12/2020 // Réf: 224722;V20201900
21/12/2020;1013227680;4855 - NATALYA DISTRIBUTION;1;1;78;ECR;YOUSSEF SALLAHEDDINE;MA;24000;EL JADIDA;1;0;10;1 800.00;1800;22/12/2020;05/01/2021;30/12/2020 // Réf: 224722;V20201900
10/12/2020;1013227706;4855 - NATALYA DISTRIBUTION;1;1;15;ECR;AICHA HASSI;MA;40000;MARRAKECH;1;0;10;1 450.00;1450;12/12/2020;05/01/2021;30/12/2020 // Réf: 224722;V20201900
24/11/2020;1013227674;4855 - NATALYA DISTRIBUTION;1;1;114;ECR;YASMINE B;MA;14000;KENITRA;1;0;10;700;700;02/12/2020;05/01/2021;30/12/2020 // Réf: 224722;V20201900
19/12/2020;1013586192;500228 - MEDICALEX;1;1;02-févr;ECR;BENSARGAO MEDIC;MA;80000;AGADIR;2;0;20;2 801.00;2801;21/12/2020;05/01/2021;30/12/2020 // Réf: 224713;V20201900
19/12/2020;1013586194;500228 - MEDICALEX;1;1;35;ECR;ESPACE PARA MEDICAL;MA;63300;BERKANE;1;0;10;1 475.00;1475;22/12/2020;05/01/2021;30/12/2020 // Réf: 224713;V20201900
18/12/2020;1013586525;500228 - MEDICALEX;1;1;50;ECR;PARA OUARDIGHA;MA;25000;KHOURIBGA;1;0;10;687.4;687.4;19/12/2020;05/01/2021;30/12/2020 // Réf: 224713;V20201900
18/12/2020;1013586514;500228 - MEDICALEX;1;1;2;ECR;SOUS PRO MED;MA;80100;INEZGANE;4;0;40;5 564.60;5564.6;22/12/2020;05/01/2021;30/12/2020 // Réf: 224713;V20201900
17/12/2020;1013586147;500228 - MEDICALEX;1;1;17;ECR;EL KADDARI ABDELJALIL;MA;62000;NADOR;4;0;40;5 456.75;5456.75;22/12/2020;05/01/2021;30/12/2020 // Réf: 224713;V20201900
15/12/2020;1013586138;500228 - MEDICALEX;1;1;17;ECR;PARA MEDICAL JAADAR;MA;62000;NADOR;1;0;10;1 778.05;1778.05;22/12/2020;05/01/2021;30/12/2020 // Réf: 224713;V20201900
10/12/2020;1013586102;500228 - MEDICALEX;1;1;50;ECR;COMARTIP;MA;25000;KHOURIBGA;1;0;10;1 163.50;1163.5;24/12/2020;05/01/2021;30/12/2020 // Réf: 224713;V20201900
